,threshold-competitive,impact-long-queues,initial-corona-number,service-timeSA,policy-implemented,time-slot?,percentage-competitive,cum-infected,average-timequeue,min-timequeue,max-timequeue,cum-infected-10080,cum-infected-18720
331,30,4,2,5,policy 0 (baseline),False,10,697,853.6761364,4,1821,9,144
332,30,4,2,5,policy 0 (baseline),False,10,384,694.9147727,4,1305,7,60
333,30,4,2,5,policy 0 (baseline),False,10,480,511.1875,4,1070,8,55
334,30,4,2,5,policy 0 (baseline),False,10,520,728.4659091,4,1387,9,66
335,30,4,2,5,policy 0 (baseline),False,10,553,568.3352273,4,1163,13,69
336,30,4,2,5,policy 0 (baseline),False,10,546,704.3409091,4,1362,9,67
337,30,4,2,5,policy 0 (baseline),False,10,565,846.8863636,4,1834,5,76
338,30,4,2,5,policy 0 (baseline),False,10,725,805.5056818,4,1812,7,134
339,30,4,2,5,policy 0 (baseline),False,10,425,667.6363636,4,1203,11,52
340,30,4,2,6,policy 0 (baseline),False,10,736,856.3522727,5,1557,13,140
341,30,4,2,6,policy 0 (baseline),False,10,511,889.25,5,1489,6,81
342,30,4,2,6,policy 0 (baseline),False,10,434,727.625,5,1422,7,59
343,30,4,2,6,policy 0 (baseline),False,10,433,789.4886364,5,1397,7,54
344,30,4,2,6,policy 0 (baseline),False,10,229,771.4488636,5,1441,7,26
345,30,4,2,6,policy 0 (baseline),False,10,379,781.8181818,6,1483,7,49
346,30,4,2,6,policy 0 (baseline),False,10,217,815.4943182,5,1408,7,23
347,30,4,2,6,policy 0 (baseline),False,10,275,804.3977273,5,1454,7,31
348,30,4,2,6,policy 0 (baseline),False,10,406,904.4147727,5,1615,7,55
349,30,4,2,6,policy 0 (baseline),False,10,592,899.75,5,1618,10,109
350,30,4,3,2,policy 0 (baseline),False,10,594,101.2556818,1,280,12,105
351,30,4,3,2,policy 0 (baseline),False,10,552,192.1420455,1,441,13,79
352,30,4,3,2,policy 0 (baseline),False,10,330,107.8295455,1,319,9,51
353,30,4,3,2,policy 0 (baseline),False,10,263,113.9147727,1,305,10,40
354,30,4,3,2,policy 0 (baseline),False,10,511,50.61363636,1,180,11,73
355,30,4,3,2,policy 0 (baseline),False,10,531,82.26136364,1,257,13,93
356,30,4,3,2,policy 0 (baseline),False,10,510,106.9886364,1,289,11,73
357,30,4,3,2,policy 0 (baseline),False,10,467,265.5056818,1,755,10,54
358,30,4,3,2,policy 0 (baseline),False,10,515,107.8238636,1,294,9,78
359,30,4,3,2,policy 0 (baseline),False,10,662,159.8806818,1,418,15,123
360,30,4,3,3,policy 0 (baseline),False,10,620,307.5511364,2,927,11,88
361,30,4,3,3,policy 0 (baseline),False,10,700,358.8522727,2,957,15,109
362,30,4,3,3,policy 0 (baseline),False,10,660,334.2443182,2,963,17,138
363,30,4,3,3,policy 0 (baseline),False,10,504,353.6647727,2,934,14,80
364,30,4,3,3,policy 0 (baseline),False,10,570,343.6988636,2,981,13,98
365,30,4,3,3,policy 0 (baseline),False,10,315,322.375,2,881,11,47
366,30,4,3,3,policy 0 (baseline),False,10,396,355.0795455,2,1005,16,67
367,30,4,3,3,policy 0 (baseline),False,10,575,435.4772727,2,1084,14,92
368,30,4,3,3,policy 0 (baseline),False,10,723,618.625,2,1472,12,129
369,30,4,3,3,policy 0 (baseline),False,10,618,347.5284091,2,996,10,97
370,30,4,3,4,policy 0 (baseline),False,10,409,480.7670455,3,1068,10,51
371,30,4,3,4,policy 0 (baseline),False,10,563,545.8238636,3,1131,13,83
372,30,4,3,4,policy 0 (baseline),False,10,600,537.1931818,3,1138,10,89
373,30,4,3,4,policy 0 (baseline),False,10,595,534.3806818,3,1127,13,89
374,30,4,3,4,policy 0 (baseline),False,10,641,487.8068182,3,1029,10,104
375,30,4,3,4,policy 0 (baseline),False,10,760,627.9488636,3,1518,14,174
376,30,4,3,4,policy 0 (baseline),False,10,388,493.5795455,3,1059,12,50
377,30,4,3,4,policy 0 (baseline),False,10,503,439.3011364,3,991,12,79
378,30,4,3,4,policy 0 (baseline),False,10,401,530.9943182,3,1115,11,59
379,30,4,3,4,policy 0 (baseline),False,10,593,486.0909091,3,1079,13,105
380,30,4,3,5,policy 0 (baseline),False,10,381,642.1828571,4,1191,12,50
381,30,4,3,5,policy 0 (baseline),False,10,353,647.2840909,4,1189,10,41
382,30,4,3,5,policy 0 (baseline),False,10,781,623.537415,4,1568,12,195
383,30,4,3,5,policy 0 (baseline),False,10,675,612.8806818,4,1201,10,114
384,30,4,3,5,policy 0 (baseline),False,10,811,783.8181818,4,1775,11,216
385,30,4,3,5,policy 0 (baseline),False,10,331,698.5795455,4,1310,15,56
386,30,4,3,5,policy 0 (baseline),False,10,642,653.9090909,4,1266,17,118
387,30,4,3,5,policy 0 (baseline),False,10,656,675.4943182,4,1291,12,95
388,30,4,3,5,policy 0 (baseline),False,10,685,756.6875,4,1383,10,153
389,30,4,3,5,policy 0 (baseline),False,10,396,633.2329545,4,1218,13,65
390,30,4,3,6,policy 0 (baseline),False,10,700,804.8806818,5,1412,12,151
391,30,4,3,6,policy 0 (baseline),False,10,651,787.0397727,5,1422,11,123
392,30,4,3,6,policy 0 (baseline),False,10,773,832.7556818,5,1508,13,170
393,30,4,3,6,policy 0 (baseline),False,10,358,859.5625,5,1494,14,57
394,30,4,3,6,policy 0 (baseline),False,10,527,886.7897727,5,1659,11,70
395,30,4,3,6,policy 0 (baseline),False,10,741,771.1306818,6,1350,13,140
396,30,4,3,6,policy 0 (baseline),False,10,710,989.1704545,5,2286,13,165
397,30,4,3,6,policy 0 (baseline),False,10,575,861.7443182,5,1507,9,87
398,30,4,3,6,policy 0 (baseline),False,10,746,823.1761364,5,1440,16,165
399,30,4,3,6,policy 0 (baseline),False,10,440,712.2272727,5,1325,8,60
400,30,4,4,2,policy 0 (baseline),False,10,610,75.21590909,1,241,22,111
401,30,4,4,2,policy 0 (baseline),False,10,593,127.7272727,1,349,17,89
402,30,4,4,2,policy 0 (baseline),False,10,296,117.4034091,1,349,11,40
403,30,4,4,2,policy 0 (baseline),False,10,734,201.0113636,1,936,16,129
404,30,4,4,2,policy 0 (baseline),False,10,313,55.64204545,1,190,11,43
405,30,4,4,2,policy 0 (baseline),False,10,727,201.6988636,1,794,21,164
406,30,4,4,2,policy 0 (baseline),False,10,521,89.8125,1,265,21,101
407,30,4,4,2,policy 0 (baseline),False,10,511,135.0454545,1,350,16,81
408,30,4,4,2,policy 0 (baseline),False,10,594,71.59090909,1,244,15,89
409,30,4,4,2,policy 0 (baseline),False,10,662,118.8409091,1,322,19,110
410,30,4,4,3,policy 0 (baseline),False,10,723,396.2897727,2,1074,16,172
411,30,4,4,3,policy 0 (baseline),False,10,400,362.3125,2,970,11,59
412,30,4,4,3,policy 0 (baseline),False,10,701,281.8977273,2,917,19,137
413,30,4,4,3,policy 0 (baseline),False,10,735,340.7897727,2,939,20,176
414,30,4,4,3,policy 0 (baseline),False,10,706,314.4886364,2,938,19,134
415,30,4,4,3,policy 0 (baseline),False,10,576,246.4659091,2,860,21,100
416,30,4,4,3,policy 0 (baseline),False,10,693,460.3806818,2,1372,12,149
417,30,4,4,3,policy 0 (baseline),False,10,614,157.9204545,2,753,17,106
418,30,4,4,3,policy 0 (baseline),False,10,716,363.0909091,2,1016,13,170
419,30,4,4,3,policy 0 (baseline),False,10,692,269.4659091,2,919,13,136
420,30,4,4,4,policy 0 (baseline),False,10,590,456.5511364,3,1154,14,99
421,30,4,4,4,policy 0 (baseline),False,10,685,538.5454545,3,1396,16,122
422,30,4,4,4,policy 0 (baseline),False,10,592,502.8806818,3,1044,16,96
423,30,4,4,4,policy 0 (baseline),False,10,704,605.2045455,3,1204,16,141
424,30,4,4,4,policy 0 (baseline),False,10,797,731.5056818,3,1764,26,220
425,30,4,4,4,policy 0 (baseline),False,10,663,541.5795455,3,1112,15,111
426,30,4,4,4,policy 0 (baseline),False,10,631,539.64,3,1092,14,100
427,30,4,4,4,policy 0 (baseline),False,10,406,501.5227273,3,999,13,54
428,30,4,4,4,policy 0 (baseline),False,10,752,668.5,3,1594,17,156
429,30,4,4,4,policy 0 (baseline),False,10,702,467.0511364,3,1024,13,139
430,30,4,4,5,policy 0 (baseline),False,10,672,660.8068182,4,1225,17,124
431,30,4,4,5,policy 0 (baseline),False,10,520,643.0170455,4,1204,15,88
432,30,4,4,5,policy 0 (baseline),False,10,670,644.2329545,4,1238,17,126
433,30,4,4,5,policy 0 (baseline),False,10,673,640.7784091,4,1280,13,139
434,30,4,4,5,policy 0 (baseline),False,10,462,633.3238636,4,1381,16,73
435,30,4,4,5,policy 0 (baseline),False,10,818,802.125,4,1819,17,262
436,30,4,4,5,policy 0 (baseline),False,10,552,708.7045455,4,1298,16,91
437,30,4,4,5,policy 0 (baseline),False,10,582,711.2159091,4,1331,19,110
438,30,4,4,5,policy 0 (baseline),False,10,671,783.1136364,4,1397,18,135
439,30,4,4,5,policy 0 (baseline),False,10,779,577.4545455,4,1144,15,166
440,30,4,4,6,policy 0 (baseline),False,10,790,911.7329545,5,1742,14,197
441,30,4,4,6,policy 0 (baseline),False,10,765,999,5,1787,13,163
442,30,4,4,6,policy 0 (baseline),False,10,682,837.8636364,5,1468,18,135
443,30,4,4,6,policy 0 (baseline),False,10,737,798.4772727,5,1504,16,164
444,30,4,4,6,policy 0 (baseline),False,10,788,931.7272727,5,2354,19,191
445,30,4,4,6,policy 0 (baseline),False,10,758,875.2670455,5,1636,18,171
446,30,4,4,6,policy 0 (baseline),False,10,698,829.9090909,5,1476,17,138
447,30,4,4,6,policy 0 (baseline),False,10,714,796.125,5,1416,15,149
448,30,4,4,6,policy 0 (baseline),False,10,661,1101.096591,5,2522,14,109
449,30,4,4,6,policy 0 (baseline),False,10,600,751.7613636,5,1392,15,126
450,30,4,5,2,policy 0 (baseline),False,10,731,143.0454545,1,367,20,176
451,30,4,5,2,policy 0 (baseline),False,10,612,150.6818182,1,382,17,130
452,30,4,5,2,policy 0 (baseline),False,10,733,174.2272727,1,393,23,152
453,30,4,5,2,policy 0 (baseline),False,10,630,83.77272727,1,231,16,108
454,30,4,5,2,policy 0 (baseline),False,10,579,113.1193182,1,300,21,101
455,30,4,5,2,policy 0 (baseline),False,10,562,172.8295455,1,397,19,96
456,30,4,5,2,policy 0 (baseline),False,10,437,180.25,1,434,18,58
457,30,4,5,2,policy 0 (baseline),False,10,478,48.30681818,1,200,18,81
458,30,4,5,2,policy 0 (baseline),False,10,738,160.9147727,1,404,19,161
459,30,4,5,2,policy 0 (baseline),False,10,759,110.9034091,1,307,23,187
460,30,4,5,3,policy 0 (baseline),False,10,660,286.6193182,2,911,21,163
461,30,4,5,3,policy 0 (baseline),False,10,593,336.7329545,2,967,19,120
462,30,4,5,3,policy 0 (baseline),False,10,697,259.8011364,2,842,17,138
463,30,4,5,3,policy 0 (baseline),False,10,717,327.0738636,2,936,19,152
464,30,4,5,3,policy 0 (baseline),False,10,634,275.3238636,2,921,22,130
465,30,4,5,3,policy 0 (baseline),False,10,739,165.5909091,2,414,18,145
466,30,4,5,3,policy 0 (baseline),False,10,794,421.2329545,2,1291,17,206
467,30,4,5,3,policy 0 (baseline),False,10,623,314.6590909,2,920,18,119
468,30,4,5,3,policy 0 (baseline),False,10,604,324.1590909,2,935,21,125
469,30,4,5,3,policy 0 (baseline),False,10,723,347.4772727,2,916,23,153
470,30,4,5,4,policy 0 (baseline),False,10,725,682.0227273,3,1536,25,182
471,30,4,5,4,policy 0 (baseline),False,10,783,725.7897727,3,1648,24,219
472,30,4,5,4,policy 0 (baseline),False,10,675,466.9545455,3,996,13,119
473,30,4,5,4,policy 0 (baseline),False,10,644,541.8628571,3,1095,19,129
474,30,4,5,4,policy 0 (baseline),False,10,781,574.0738636,3,1208,19,210
475,30,4,5,4,policy 0 (baseline),False,10,670,492.3920455,3,1046,19,112
476,30,4,5,4,policy 0 (baseline),False,10,480,560.2386364,3,1212,16,58
477,30,4,5,4,policy 0 (baseline),False,10,734,562.5284091,3,1155,19,161
478,30,4,5,4,policy 0 (baseline),False,10,674,458.7272727,3,1032,24,140
479,30,4,5,4,policy 0 (baseline),False,10,692,500.1647727,3,1097,20,160
480,30,4,5,5,policy 0 (baseline),False,10,610,658.52,4,1211,20,107
481,30,4,5,5,policy 0 (baseline),False,10,815,666.6022727,4,1261,28,225
482,30,4,5,5,policy 0 (baseline),False,10,606,652.1931818,4,1189,15,117
483,30,4,5,5,policy 0 (baseline),False,10,778,765.1306818,4,1711,20,239
484,30,4,5,5,policy 0 (baseline),False,10,757,847.6704545,4,1798,26,183
485,30,4,5,5,policy 0 (baseline),False,10,748,640.9318182,4,1196,21,170
486,30,4,5,5,policy 0 (baseline),False,10,411,617.1193182,4,1166,14,66
487,30,4,5,5,policy 0 (baseline),False,10,743,771.1363636,4,1705,21,163
488,30,4,5,5,policy 0 (baseline),False,10,813,753.8011364,4,1574,17,239
489,30,4,5,5,policy 0 (baseline),False,10,770,750.7727273,4,1313,17,166
490,30,4,5,6,policy 0 (baseline),False,10,714,749.7443182,5,1342,18,144
491,30,4,5,6,policy 0 (baseline),False,10,783,829.2215909,6,1473,18,186
492,30,4,5,6,policy 0 (baseline),False,10,705,944.9147727,5,1629,22,140
493,30,4,5,6,policy 0 (baseline),False,10,803,802.9943182,5,1399,21,198
494,30,4,5,6,policy 0 (baseline),False,10,808,1072.25,5,2446,18,225
495,30,4,5,6,policy 0 (baseline),False,10,810,1013.4375,5,2439,19,199
496,30,4,5,6,policy 0 (baseline),False,10,820,950.9204545,5,2447,18,245
497,30,4,5,6,policy 0 (baseline),False,10,711,759.1477273,5,1356,22,159
498,30,4,5,6,policy 0 (baseline),False,10,744,821.3693182,5,1458,25,168
499,30,4,5,6,policy 0 (baseline),False,10,668,808.9772727,5,1399,21,114
500,30,5,1,2,policy 0 (baseline),False,10,260,127.7784091,1,363,4,34
501,30,5,1,2,policy 0 (baseline),False,10,143,129.0625,1,336,3,17
502,30,5,1,2,policy 0 (baseline),False,10,184,147.2897727,1,428,3,13
503,30,5,1,2,policy 0 (baseline),False,10,308,166.0170455,1,486,3,36
504,30,5,1,2,policy 0 (baseline),False,10,314,148.7727273,1,397,3,30
505,30,5,1,2,policy 0 (baseline),False,10,175,18.35795455,1,62,4,17
506,30,5,1,2,policy 0 (baseline),False,10,65,122.9659091,1,347,5,11
507,30,5,1,2,policy 0 (baseline),False,10,88,115.5511364,1,346,4,11
508,30,5,1,2,policy 0 (baseline),False,10,114,142.7613636,1,401,5,17
509,30,5,1,2,policy 0 (baseline),False,10,147,157.1818182,1,410,4,11
510,30,5,1,3,policy 0 (baseline),False,10,207,351.5909091,2,949,8,29
511,30,5,1,3,policy 0 (baseline),False,10,314,221.5909091,2,855,2,42
512,30,5,1,3,policy 0 (baseline),False,10,374,360.8238636,2,1004,6,48
513,30,5,1,3,policy 0 (baseline),False,10,398,344.2045455,2,971,3,54
514,30,5,1,3,policy 0 (baseline),False,10,149,262.2159091,2,904,5,18
515,30,5,1,3,policy 0 (baseline),False,10,416,298.125,2,960,3,49
516,30,5,1,3,policy 0 (baseline),False,10,383,317.8806818,2,978,3,54
517,30,5,1,3,policy 0 (baseline),False,10,322,274.1590909,2,900,3,38
518,30,5,1,3,policy 0 (baseline),False,10,488,290.8863636,2,925,3,61
519,30,5,1,3,policy 0 (baseline),False,10,246,334.0795455,2,988,3,23
520,30,5,1,4,policy 0 (baseline),False,10,136,455.7954545,3,1105,3,20
521,30,5,1,4,policy 0 (baseline),False,10,466,449.9375,3,1061,2,45
522,30,5,1,4,policy 0 (baseline),False,10,125,510.3352273,3,1159,3,14
523,30,5,1,4,policy 0 (baseline),False,10,738,673.3181818,3,1568,3,143
524,30,5,1,4,policy 0 (baseline),False,10,36,566.5340909,3,1201,3,3
525,30,5,1,4,policy 0 (baseline),False,10,48,602.0170455,3,1165,5,11
526,30,5,1,4,policy 0 (baseline),False,10,107,568.9431818,3,1199,4,15
527,30,5,1,4,policy 0 (baseline),False,10,390,579.3125,3,1462,4,56
528,30,5,1,4,policy 0 (baseline),False,10,599,493.3238636,3,1087,6,87
529,30,5,1,4,policy 0 (baseline),False,10,334,512.3238636,3,1137,7,33
530,30,5,1,5,policy 0 (baseline),False,10,187,741.5340909,4,1372,5,27
531,30,5,1,5,policy 0 (baseline),False,10,140,775.5170455,4,1716,2,19
532,30,5,1,5,policy 0 (baseline),False,10,650,742.2045455,4,1711,5,99
533,30,5,1,5,policy 0 (baseline),False,10,602,813.8522727,4,1772,3,81
534,30,5,1,5,policy 0 (baseline),False,10,302,675.9545455,4,1287,6,56
535,30,5,1,5,policy 0 (baseline),False,10,195,649.8806818,4,1257,4,22
536,30,5,1,5,policy 0 (baseline),False,10,152,640.6363636,4,1211,4,14
537,30,5,1,5,policy 0 (baseline),False,10,3,718.8352273,4,1403,3,3
538,30,5,1,5,policy 0 (baseline),False,10,253,705.3806818,4,1404,5,45
539,30,5,1,5,policy 0 (baseline),False,10,301,665.4318182,4,1257,4,23
540,30,5,1,6,policy 0 (baseline),False,10,781,969.1477273,10,2405,8,175
541,30,5,1,6,policy 0 (baseline),False,10,396,878.8636364,5,2176,5,60
542,30,5,1,6,policy 0 (baseline),False,10,184,858.8352273,5,1517,5,28
543,30,5,1,6,policy 0 (baseline),False,10,77,796.6477273,5,1432,3,12
544,30,5,1,6,policy 0 (baseline),False,10,144,935.2045455,5,1499,4,19
545,30,5,1,6,policy 0 (baseline),False,10,785,1044.147727,5,2453,8,155
546,30,5,1,6,policy 0 (baseline),False,10,88,1019.460227,5,2380,2,10
547,30,5,1,6,policy 0 (baseline),False,10,105,1038.130682,5,2415,3,8
548,30,5,1,6,policy 0 (baseline),False,10,572,990.9375,6,2373,2,90
549,30,5,1,6,policy 0 (baseline),False,10,296,1067.176136,5,2459,4,35
550,30,5,2,2,policy 0 (baseline),False,10,389,129.0909091,1,345,11,49
551,30,5,2,2,policy 0 (baseline),False,10,506,186.6818182,1,455,7,69
552,30,5,2,2,policy 0 (baseline),False,10,471,113.7670455,1,355,12,62
553,30,5,2,2,policy 0 (baseline),False,10,275,133.8863636,1,394,7,31
554,30,5,2,2,policy 0 (baseline),False,10,444,48.30113636,1,170,6,64
555,30,5,2,2,policy 0 (baseline),False,10,370,89.48295455,1,306,6,61
556,30,5,2,2,policy 0 (baseline),False,10,269,82.57386364,1,257,9,30
557,30,5,2,2,policy 0 (baseline),False,10,516,128.0625,1,375,9,55
558,30,5,2,2,policy 0 (baseline),False,10,451,59.60227273,1,197,9,72
559,30,5,2,2,policy 0 (baseline),False,10,333,117.3522727,1,350,9,34
560,30,5,2,3,policy 0 (baseline),False,10,663,430.8238636,2,1093,6,115
561,30,5,2,3,policy 0 (baseline),False,10,533,455.5681818,2,1049,7,79
562,30,5,2,3,policy 0 (baseline),False,10,237,442.9602273,2,1046,7,27
563,30,5,2,3,policy 0 (baseline),False,10,407,339.7272727,2,982,6,48
564,30,5,2,3,policy 0 (baseline),False,10,199,383.2329545,2,1035,6,20
565,30,5,2,3,policy 0 (baseline),False,10,572,504.4034091,2,1110,10,92
566,30,5,2,3,policy 0 (baseline),False,10,269,394.6931818,2,1030,9,44
567,30,5,2,3,policy 0 (baseline),False,10,448,275.1647727,2,915,10,80
568,30,5,2,3,policy 0 (baseline),False,10,672,276.7840909,2,905,9,132
569,30,5,2,3,policy 0 (baseline),False,10,619,261.1022727,2,887,9,114
570,30,5,2,4,policy 0 (baseline),False,10,632,655.5113636,3,1418,5,106
571,30,5,2,4,policy 0 (baseline),False,10,643,631.7954545,3,1261,10,97
572,30,5,2,4,policy 0 (baseline),False,10,296,510.9943182,3,1153,6,43
573,30,5,2,4,policy 0 (baseline),False,10,710,643.3409091,3,1512,10,130
574,30,5,2,4,policy 0 (baseline),False,10,470,515.1647727,3,1115,12,77
575,30,5,2,4,policy 0 (baseline),False,10,69,58.30508475,3,235,5,65
576,30,5,2,4,policy 0 (baseline),False,10,492,593.4545455,3,1174,7,67
577,30,5,2,4,policy 0 (baseline),False,10,379,514.9147727,3,1146,9,61
578,30,5,2,4,policy 0 (baseline),False,10,462,696.0681818,4,1548,9,65
579,30,5,2,4,policy 0 (baseline),False,10,526,557.4034091,3,1199,8,84
580,30,5,2,5,policy 0 (baseline),False,10,750,862.1306818,4,1859,8,185
581,30,5,2,5,policy 0 (baseline),False,10,700,816.1363636,4,1773,5,122
582,30,5,2,5,policy 0 (baseline),False,10,283,144.32,4,499,7,48
583,30,5,2,5,policy 0 (baseline),False,10,160,650.0340909,4,1293,5,16
584,30,5,2,5,policy 0 (baseline),False,10,384,692.7159091,4,1402,9,40
585,30,5,2,5,policy 0 (baseline),False,10,476,608.9431818,4,1248,12,74
586,30,5,2,5,policy 0 (baseline),False,10,618,807.8806818,4,1779,9,102
587,30,5,2,5,policy 0 (baseline),False,10,78,883.5227273,4,1865,5,9
588,30,5,2,5,policy 0 (baseline),False,10,631,674.2613636,4,1316,10,99
589,30,5,2,5,policy 0 (baseline),False,10,454,809.0113636,4,1794,8,73
590,30,5,2,6,policy 0 (baseline),False,10,280,824.4034091,5,1524,9,43
591,30,5,2,6,policy 0 (baseline),False,10,738,1033.693182,5,2421,6,131
592,30,5,2,6,policy 0 (baseline),False,10,485,811.6079545,5,1445,8,55
593,30,5,2,6,policy 0 (baseline),False,10,257,826.8977273,5,1500,6,24
594,30,5,2,6,policy 0 (baseline),False,10,646,839.6704545,5,1603,7,108
595,30,5,2,6,policy 0 (baseline),False,10,527,195.5362319,5,623,4,116
596,30,5,2,6,policy 0 (baseline),False,10,755,868.9942857,5,1963,8,166
597,30,5,2,6,policy 0 (baseline),False,10,521,877.2443182,5,1585,6,77
598,30,5,2,6,policy 0 (baseline),False,10,445,767.7954545,5,1400,10,56
599,30,5,2,6,policy 0 (baseline),False,10,567,798.3863636,5,1571,10,99
600,30,5,3,2,policy 0 (baseline),False,10,334,131.8125,1,359,8,45
601,30,5,3,2,policy 0 (baseline),False,10,584,122.8409091,1,353,15,92
602,30,5,3,2,policy 0 (baseline),False,10,395,31.67045455,1,113,11,49
603,30,5,3,2,policy 0 (baseline),False,10,708,159.8522727,1,398,14,133
604,30,5,3,2,policy 0 (baseline),False,10,399,213.0965909,1,473,12,48
605,30,5,3,2,policy 0 (baseline),False,10,567,124.6931818,1,371,14,92
606,30,5,3,2,policy 0 (baseline),False,10,491,48.73295455,1,187,15,65
607,30,5,3,2,policy 0 (baseline),False,10,281,172.3238636,1,447,11,41
608,30,5,3,2,policy 0 (baseline),False,10,313,169.9943182,1,413,8,45
609,30,5,3,2,policy 0 (baseline),False,10,518,157.0909091,1,412,12,78
610,30,5,3,3,policy 0 (baseline),False,10,466,239.1363636,2,897,13,89
611,30,5,3,3,policy 0 (baseline),False,10,509,408.0909091,2,1020,9,59
612,30,5,3,3,policy 0 (baseline),False,10,752,395.7329545,2,1008,12,148
613,30,5,3,3,policy 0 (baseline),False,10,485,373.4886364,2,997,14,75
614,30,5,3,3,policy 0 (baseline),False,10,626,308.5454545,2,955,12,112
615,30,5,3,3,policy 0 (baseline),False,10,578,287.875,2,942,8,117
616,30,5,3,3,policy 0 (baseline),False,10,301,332.1818182,2,984,8,40
617,30,5,3,3,policy 0 (baseline),False,10,544,332.2784091,2,1003,14,81
618,30,5,3,3,policy 0 (baseline),False,10,717,404.125,2,1040,10,138
619,30,5,3,3,policy 0 (baseline),False,10,535,388.8465909,2,1025,12,88
620,30,5,3,4,policy 0 (baseline),False,10,682,516.6818182,3,1135,9,97
621,30,5,3,4,policy 0 (baseline),False,10,111,596.3352273,3,1242,10,18
622,30,5,3,4,policy 0 (baseline),False,10,667,641.8863636,3,1281,8,126
623,30,5,3,4,policy 0 (baseline),False,10,426,659.3693182,3,1284,15,58
624,30,5,3,4,policy 0 (baseline),False,10,410,516.6342857,3,1154,9,48
625,30,5,3,4,policy 0 (baseline),False,10,586,649.75,3,1263,11,100
626,30,5,3,4,policy 0 (baseline),False,10,788,596.4261364,3,1235,12,204
627,30,5,3,4,policy 0 (baseline),False,10,622,569.7215909,3,1186,12,87
628,30,5,3,4,policy 0 (baseline),False,10,367,544.4375,3,1151,15,57
629,30,5,3,4,policy 0 (baseline),False,10,715,442.5681818,3,1146,8,166
630,30,5,3,5,policy 0 (baseline),False,10,617,698.5947712,4,1740,9,130
631,30,5,3,5,policy 0 (baseline),False,10,748,740.9090909,4,1415,12,163
