index,scenario:percentage-competitive,policy-implemented,policy4?,run,day,cum_infected,infections-provoked-competitive-total,infections-provoked-cooperative-total,nbr-infectious,nbr-infectious-competitive,nbr-infectious-cooperative,number-competitive-joining,number-new-competitive,time-in-queue-average,total-served,daily-infections,daily-provoked-cooperative,daily-provoked-competitive,R0,r0-cooperative,r0-competitive
1091,30,policy 3,True,18,20,29,4,24,9,4,5,16,0,18.508196721311478,61,0.0,0.0,0.0,0.0,0.0,0.0
1092,30,policy 3,True,18,21,31,4,26,9,4,5,16,0,18.508196721311478,61,2.0,2.0,0.0,0.2222222222222222,0.4,0.0
1093,30,policy 3,True,18,22,35,5,29,10,5,5,16,0,18.508196721311478,61,4.0,3.0,1.0,0.4,0.6,0.2
1094,30,policy 3,True,18,23,41,5,35,13,5,8,16,0,18.508196721311478,61,6.0,6.0,0.0,0.46153846153846156,0.75,0.0
1095,30,policy 3,True,18,24,43,5,37,13,5,8,16,0,18.508196721311478,61,2.0,2.0,0.0,0.15384615384615385,0.25,0.0
1096,30,policy 3,True,18,25,44,5,38,13,4,9,16,0,18.508196721311478,61,1.0,1.0,0.0,0.07692307692307693,0.1111111111111111,0.0
1097,30,policy 3,True,18,26,56,8,47,22,5,17,16,0,18.508196721311478,61,12.0,9.0,3.0,0.5454545454545454,0.5294117647058824,0.6
1098,30,policy 3,True,18,27,61,10,50,22,5,17,16,0,18.508196721311478,61,5.0,3.0,2.0,0.22727272727272727,0.17647058823529413,0.4
1099,30,policy 3,True,18,28,70,12,57,25,6,20,16,0,18.508196721311478,61,9.0,7.0,2.0,0.36,0.35,0.3333333333333333
1100,30,policy 3,True,18,29,77,14,62,26,8,18,16,0,18.508196721311478,61,7.0,5.0,2.0,0.2692307692307692,0.2777777777777778,0.25
1101,30,policy 3,True,18,30,85,14,70,29,8,22,16,0,18.508196721311478,61,8.0,8.0,0.0,0.27586206896551724,0.36363636363636365,0.0
1102,30,policy 3,True,18,31,89,14,74,32,8,24,16,0,18.508196721311478,61,4.0,4.0,0.0,0.125,0.16666666666666666,0.0
1103,30,policy 3,True,18,32,92,16,75,34,9,25,16,0,18.508196721311478,61,3.0,1.0,2.0,0.08823529411764706,0.04,0.2222222222222222
1104,30,policy 3,True,18,33,111,18,92,39,10,29,16,0,18.508196721311478,61,19.0,17.0,2.0,0.48717948717948717,0.5862068965517241,0.2
1105,30,policy 3,True,18,34,126,25,100,41,11,31,16,0,18.508196721311478,61,15.0,8.0,7.0,0.36585365853658536,0.25806451612903225,0.6363636363636364
1106,30,policy 3,True,18,35,136,27,108,41,12,30,16,0,18.508196721311478,61,10.0,8.0,2.0,0.24390243902439024,0.26666666666666666,0.16666666666666666
1107,30,policy 3,True,18,36,184,38,145,46,15,31,32,0,18.991071428571427,122,48.0,37.0,11.0,1.0434782608695652,1.1935483870967742,0.7333333333333333
1108,30,policy 3,True,18,37,201,42,158,54,18,36,32,0,18.598360655737704,122,17.0,13.0,4.0,0.3148148148148148,0.3611111111111111,0.2222222222222222
1109,30,policy 3,True,18,38,222,51,170,67,26,42,32,0,18.598360655737704,122,21.0,12.0,9.0,0.31343283582089554,0.2857142857142857,0.34615384615384615
1110,30,policy 3,True,18,39,262,63,198,90,30,60,32,0,18.598360655737704,122,40.0,28.0,12.0,0.4444444444444444,0.4666666666666667,0.4
1111,30,policy 3,True,18,40,291,73,217,95,32,64,32,0,18.598360655737704,122,29.0,19.0,10.0,0.30526315789473685,0.296875,0.3125
1112,30,policy 3,True,18,41,326,87,238,110,40,71,32,0,18.598360655737704,122,35.0,21.0,14.0,0.3181818181818182,0.29577464788732394,0.35
1113,30,policy 3,True,18,42,364,98,265,125,44,81,32,0,18.598360655737704,122,38.0,27.0,11.0,0.304,0.3333333333333333,0.25
1114,30,policy 3,True,18,43,405,114,290,140,46,95,32,0,18.598360655737704,122,41.0,25.0,16.0,0.29285714285714287,0.2631578947368421,0.34782608695652173
1115,30,policy 3,True,18,44,433,119,313,159,48,111,32,0,18.598360655737704,122,28.0,23.0,5.0,0.1761006289308176,0.2072072072072072,0.10416666666666667
1116,30,policy 3,True,18,45,467,133,333,168,55,115,32,0,18.598360655737704,122,34.0,20.0,14.0,0.20238095238095238,0.17391304347826086,0.2545454545454545
1117,30,policy 3,True,18,46,518,151,366,185,59,126,32,0,18.598360655737704,122,51.0,33.0,18.0,0.2756756756756757,0.2619047619047619,0.3050847457627119
1118,30,policy 3,True,18,47,555,167,387,211,64,150,32,0,18.598360655737704,122,37.0,21.0,16.0,0.17535545023696683,0.14,0.25
1119,30,policy 3,True,18,48,592,177,415,222,69,153,32,0,18.598360655737704,122,37.0,28.0,10.0,0.16666666666666666,0.1830065359477124,0.14492753623188406
1120,30,policy 3,True,18,49,620,187,434,232,71,161,32,0,18.598360655737704,122,28.0,19.0,10.0,0.1206896551724138,0.11801242236024845,0.14084507042253522
1121,30,policy 3,True,18,50,654,199,456,248,80,168,32,0,18.598360655737704,122,34.0,22.0,12.0,0.13709677419354838,0.13095238095238096,0.15
1122,30,policy 3,True,18,51,686,206,481,263,88,175,32,0,18.598360655737704,122,32.0,25.0,7.0,0.12167300380228137,0.14285714285714285,0.07954545454545454
1123,30,policy 3,True,18,52,713,219,495,272,97,176,32,0,18.598360655737704,122,27.0,14.0,13.0,0.09926470588235294,0.07954545454545454,0.13402061855670103
1124,30,policy 3,True,18,53,726,224,503,269,97,172,32,0,18.598360655737704,122,13.0,8.0,5.0,0.048327137546468404,0.046511627906976744,0.05154639175257732
1125,30,policy 3,True,18,54,746,233,515,266,90,180,32,0,18.598360655737704,122,20.0,12.0,9.0,0.07518796992481203,0.06666666666666667,0.1
1126,30,policy 3,True,18,55,762,241,523,266,92,177,32,0,18.598360655737704,122,16.0,8.0,8.0,0.06015037593984962,0.04519774011299435,0.08695652173913043
1127,30,policy 3,True,18,56,769,243,529,250,88,162,32,0,18.598360655737704,122,7.0,6.0,2.0,0.028,0.037037037037037035,0.022727272727272728
1128,30,policy 3,True,18,57,776,247,532,218,74,144,32,0,18.598360655737704,122,7.0,3.0,4.0,0.03211009174311927,0.020833333333333332,0.05405405405405406
1129,30,policy 3,True,18,58,781,251,533,202,65,137,32,0,18.598360655737704,122,5.0,1.0,4.0,0.024752475247524754,0.0072992700729927005,0.06153846153846154
1130,30,policy 3,True,18,59,792,254,541,187,60,130,32,0,18.598360655737704,122,11.0,8.0,3.0,0.058823529411764705,0.06153846153846154,0.05
1131,30,policy 3,True,18,60,800,257,546,165,47,118,32,0,18.598360655737704,122,8.0,5.0,3.0,0.048484848484848485,0.0423728813559322,0.06382978723404255
1132,30,policy 3,True,18,61,806,259,550,158,44,114,32,0,18.598360655737704,122,6.0,4.0,2.0,0.0379746835443038,0.03508771929824561,0.045454545454545456
1133,30,policy 3,True,18,62,808,260,552,137,38,99,32,0,18.598360655737704,122,2.0,2.0,1.0,0.014598540145985401,0.020202020202020204,0.02631578947368421
1134,30,policy 3,True,19,0,1,0,0,0,0,0,0,0,0.0,0,-807.0,0.0,0.0,-inf,,
1135,30,policy 3,True,19,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
1136,30,policy 3,True,19,2,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
1137,30,policy 3,True,19,3,3,2,0,1,1,0,0,0,0.0,0,2.0,0.0,2.0,2.0,,2.0
1138,30,policy 3,True,19,4,3,2,0,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0
1139,30,policy 3,True,19,5,3,2,0,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0
1140,30,policy 3,True,19,6,3,2,0,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0
1141,30,policy 3,True,19,7,3,2,0,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0
1142,30,policy 3,True,19,8,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1143,30,policy 3,True,19,9,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1144,30,policy 3,True,19,10,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1145,30,policy 3,True,19,11,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1146,30,policy 3,True,19,12,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1147,30,policy 3,True,19,13,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1148,30,policy 3,True,19,14,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1149,30,policy 3,True,19,15,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1150,30,policy 3,True,19,16,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1151,30,policy 3,True,19,17,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1152,30,policy 3,True,19,18,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1153,30,policy 3,True,19,19,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1154,30,policy 3,True,19,20,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1155,30,policy 3,True,19,21,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1156,30,policy 3,True,19,22,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1157,30,policy 3,True,19,23,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1158,30,policy 3,True,19,24,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1159,30,policy 3,True,19,25,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1160,30,policy 3,True,19,26,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1161,30,policy 3,True,19,27,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1162,30,policy 3,True,19,28,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1163,30,policy 3,True,19,29,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1164,30,policy 3,True,19,30,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1165,30,policy 3,True,19,31,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1166,30,policy 3,True,19,32,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1167,30,policy 3,True,19,33,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1168,30,policy 3,True,19,34,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1169,30,policy 3,True,19,35,3,2,0,1,1,0,16,5,49.32786885245902,61,0.0,0.0,0.0,0.0,,0.0
1170,30,policy 3,True,19,36,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1171,30,policy 3,True,19,37,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1172,30,policy 3,True,19,38,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1173,30,policy 3,True,19,39,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1174,30,policy 3,True,19,40,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1175,30,policy 3,True,19,41,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1176,30,policy 3,True,19,42,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1177,30,policy 3,True,19,43,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1178,30,policy 3,True,19,44,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1179,30,policy 3,True,19,45,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1180,30,policy 3,True,19,46,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1181,30,policy 3,True,19,47,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1182,30,policy 3,True,19,48,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1183,30,policy 3,True,19,49,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1184,30,policy 3,True,19,50,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1185,30,policy 3,True,19,51,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1186,30,policy 3,True,19,52,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1187,30,policy 3,True,19,53,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1188,30,policy 3,True,19,54,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1189,30,policy 3,True,19,55,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1190,30,policy 3,True,19,56,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1191,30,policy 3,True,19,57,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1192,30,policy 3,True,19,58,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1193,30,policy 3,True,19,59,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1194,30,policy 3,True,19,60,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1195,30,policy 3,True,19,61,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1196,30,policy 3,True,19,62,3,2,0,1,1,0,32,10,50.13114754098361,122,0.0,0.0,0.0,0.0,,0.0
1197,30,policy 3,True,20,0,1,0,0,0,0,0,0,0,0.0,0,-2.0,0.0,0.0,-inf,,
1198,30,policy 3,True,20,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
1199,30,policy 3,True,20,2,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
1200,30,policy 3,True,20,3,2,1,0,1,1,0,0,0,0.0,0,1.0,0.0,1.0,1.0,,1.0
1201,30,policy 3,True,20,4,2,1,0,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0
1202,30,policy 3,True,20,5,2,1,0,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0
1203,30,policy 3,True,20,6,2,1,0,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0
1204,30,policy 3,True,20,7,2,1,0,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0
1205,30,policy 3,True,20,8,3,2,0,1,1,0,14,4,60.049180327868854,61,1.0,0.0,1.0,1.0,,1.0
1206,30,policy 3,True,20,9,3,2,0,1,1,0,14,4,60.049180327868854,61,0.0,0.0,0.0,0.0,,0.0
1207,30,policy 3,True,20,10,3,2,0,1,1,0,14,4,60.049180327868854,61,0.0,0.0,0.0,0.0,,0.0
1208,30,policy 3,True,20,11,4,3,0,1,1,0,14,4,60.049180327868854,61,1.0,0.0,1.0,1.0,,1.0
1209,30,policy 3,True,20,12,4,3,0,1,1,0,14,4,60.049180327868854,61,0.0,0.0,0.0,0.0,,0.0
1210,30,policy 3,True,20,13,4,3,0,1,1,0,14,4,60.049180327868854,61,0.0,0.0,0.0,0.0,,0.0
1211,30,policy 3,True,20,14,6,5,0,1,1,0,14,4,60.049180327868854,61,2.0,0.0,2.0,2.0,,2.0
1212,30,policy 3,True,20,15,6,5,0,1,1,0,14,4,60.049180327868854,61,0.0,0.0,0.0,0.0,,0.0
1213,30,policy 3,True,20,16,6,5,0,1,1,0,14,4,60.049180327868854,61,0.0,0.0,0.0,0.0,,0.0
1214,30,policy 3,True,20,17,7,6,0,1,1,0,14,4,60.049180327868854,61,1.0,0.0,1.0,1.0,,1.0
1215,30,policy 3,True,20,18,9,6,2,3,2,1,14,4,60.049180327868854,61,2.0,2.0,0.0,0.6666666666666666,2.0,0.0
1216,30,policy 3,True,20,19,9,6,2,3,2,1,14,4,60.049180327868854,61,0.0,0.0,0.0,0.0,0.0,0.0
1217,30,policy 3,True,20,20,10,7,2,3,2,1,14,4,60.049180327868854,61,1.0,0.0,1.0,0.3333333333333333,0.0,0.5
1218,30,policy 3,True,20,21,10,7,2,2,1,1,14,4,60.049180327868854,61,0.0,0.0,0.0,0.0,0.0,0.0
1219,30,policy 3,True,20,22,12,7,4,5,2,3,14,4,60.049180327868854,61,2.0,2.0,0.0,0.4,0.6666666666666666,0.0
1220,30,policy 3,True,20,23,13,8,4,5,2,3,14,4,60.049180327868854,61,1.0,0.0,1.0,0.2,0.0,0.5
1221,30,policy 3,True,20,24,16,8,7,6,2,4,14,4,60.049180327868854,61,3.0,3.0,0.0,0.5,0.75,0.0
1222,30,policy 3,True,20,25,20,8,11,7,2,5,14,4,60.049180327868854,61,4.0,4.0,0.0,0.5714285714285714,0.8,0.0
1223,30,policy 3,True,20,26,22,8,13,8,2,6,14,4,60.049180327868854,61,2.0,2.0,0.0,0.25,0.3333333333333333,0.0
1224,30,policy 3,True,20,27,25,8,16,8,2,6,14,4,60.049180327868854,61,3.0,3.0,0.0,0.375,0.5,0.0
1225,30,policy 3,True,20,28,27,10,16,8,2,6,14,4,60.049180327868854,61,2.0,0.0,2.0,0.25,0.0,1.0
1226,30,policy 3,True,20,29,30,11,18,11,2,10,14,4,60.049180327868854,61,3.0,2.0,1.0,0.2727272727272727,0.2,0.5
1227,30,policy 3,True,20,30,33,11,21,12,1,11,14,4,60.049180327868854,61,3.0,3.0,0.0,0.25,0.2727272727272727,0.0
1228,30,policy 3,True,20,31,40,11,28,14,2,12,14,4,60.049180327868854,61,7.0,7.0,0.0,0.5,0.5833333333333334,0.0
1229,30,policy 3,True,20,32,44,11,32,17,2,15,14,4,60.049180327868854,61,4.0,4.0,0.0,0.23529411764705882,0.26666666666666666,0.0
1230,30,policy 3,True,20,33,50,11,38,20,2,18,14,4,60.049180327868854,61,6.0,6.0,0.0,0.3,0.3333333333333333,0.0
1231,30,policy 3,True,20,34,60,14,45,22,3,19,14,4,60.049180327868854,61,10.0,7.0,3.0,0.45454545454545453,0.3684210526315789,1.0
1232,30,policy 3,True,20,35,68,17,50,24,4,20,14,4,60.049180327868854,61,8.0,5.0,3.0,0.3333333333333333,0.25,0.75
1233,30,policy 3,True,20,36,109,34,74,30,7,23,28,10,64.77868852459017,122,41.0,24.0,17.0,1.3666666666666667,1.0434782608695652,2.4285714285714284
1234,30,policy 3,True,20,37,116,34,81,32,7,26,28,10,64.77868852459017,122,7.0,7.0,0.0,0.21875,0.2692307692307692,0.0
1235,30,policy 3,True,20,38,121,36,84,32,6,26,28,10,64.77868852459017,122,5.0,3.0,2.0,0.15625,0.11538461538461539,0.3333333333333333
1236,30,policy 3,True,20,39,133,41,91,38,8,30,28,10,64.77868852459017,122,12.0,7.0,5.0,0.3157894736842105,0.23333333333333334,0.625
1237,30,policy 3,True,20,40,153,47,105,54,14,40,28,10,64.77868852459017,122,20.0,14.0,6.0,0.37037037037037035,0.35,0.42857142857142855
1238,30,policy 3,True,20,41,181,54,126,68,19,49,28,10,64.77868852459017,122,28.0,21.0,7.0,0.4117647058823529,0.42857142857142855,0.3684210526315789
1239,30,policy 3,True,20,42,211,60,150,83,25,58,28,10,64.77868852459017,122,30.0,24.0,6.0,0.3614457831325301,0.41379310344827586,0.24
1240,30,policy 3,True,20,43,239,70,168,96,29,67,28,10,64.77868852459017,122,28.0,18.0,10.0,0.2916666666666667,0.26865671641791045,0.3448275862068966
1241,30,policy 3,True,20,44,255,78,176,98,34,67,28,10,64.77868852459017,122,16.0,8.0,8.0,0.16326530612244897,0.11940298507462686,0.23529411764705882
1242,30,policy 3,True,20,45,286,90,195,109,37,72,28,10,64.77868852459017,122,31.0,19.0,12.0,0.28440366972477066,0.2638888888888889,0.32432432432432434
1243,30,policy 3,True,20,46,323,107,215,115,38,77,28,10,64.77868852459017,122,37.0,20.0,17.0,0.3217391304347826,0.2597402597402597,0.4473684210526316
1244,30,policy 3,True,20,47,359,119,239,131,45,87,28,10,64.77868852459017,122,36.0,24.0,12.0,0.2748091603053435,0.27586206896551724,0.26666666666666666
1245,30,policy 3,True,20,48,393,126,266,144,50,95,28,10,64.77868852459017,122,34.0,27.0,7.0,0.2361111111111111,0.28421052631578947,0.14
1246,30,policy 3,True,20,49,429,146,282,156,53,105,28,10,64.77868852459017,122,36.0,16.0,20.0,0.23076923076923078,0.1523809523809524,0.37735849056603776
1247,30,policy 3,True,20,50,465,160,304,173,57,116,28,10,64.77868852459017,122,36.0,22.0,14.0,0.20809248554913296,0.1896551724137931,0.24561403508771928
1248,30,policy 3,True,20,51,507,173,333,194,69,126,28,10,64.77868852459017,122,42.0,29.0,13.0,0.21649484536082475,0.23015873015873015,0.18840579710144928
1249,30,policy 3,True,20,52,536,184,351,212,74,138,28,10,64.77868852459017,122,29.0,18.0,11.0,0.13679245283018868,0.13043478260869565,0.14864864864864866
1250,30,policy 3,True,20,53,575,197,377,223,76,148,28,10,64.77868852459017,122,39.0,26.0,13.0,0.17488789237668162,0.17567567567567569,0.17105263157894737
1251,30,policy 3,True,20,54,614,203,410,229,78,153,28,10,64.77868852459017,122,39.0,33.0,6.0,0.1703056768558952,0.21568627450980393,0.07692307692307693
1252,30,policy 3,True,20,55,641,211,429,239,77,163,28,10,64.77868852459017,122,27.0,19.0,8.0,0.11297071129707113,0.1165644171779141,0.1038961038961039
1253,30,policy 3,True,20,56,677,226,450,240,76,168,28,10,64.77868852459017,122,36.0,21.0,15.0,0.15,0.125,0.19736842105263158
1254,30,policy 3,True,20,57,701,230,470,248,78,176,28,10,64.77868852459017,122,24.0,20.0,4.0,0.0967741935483871,0.11363636363636363,0.05128205128205128
1255,30,policy 3,True,20,58,722,236,485,259,80,179,28,10,64.77868852459017,122,21.0,15.0,6.0,0.08108108108108109,0.08379888268156424,0.075
1256,30,policy 3,True,20,59,739,241,497,259,80,181,28,10,64.77868852459017,122,17.0,12.0,5.0,0.06563706563706563,0.06629834254143646,0.0625
1257,30,policy 3,True,20,60,761,247,513,247,73,174,28,10,64.77868852459017,122,22.0,16.0,6.0,0.08906882591093117,0.09195402298850575,0.0821917808219178
1258,30,policy 3,True,20,61,774,249,524,240,69,171,28,10,64.77868852459017,122,13.0,11.0,2.0,0.05416666666666667,0.06432748538011696,0.028985507246376812
1259,30,policy 3,True,20,62,779,250,528,229,65,165,28,10,64.77868852459017,122,5.0,4.0,1.0,0.021834061135371178,0.024242424242424242,0.015384615384615385
